ID,Continent,Country,Energy_Type,Energy_Production,Year,Month,Income_Level,Area_Type,Implementation_Year,Is_Subsidized,Efficiency_Score
H00643,Asia,Indonesia,Solar,0.05094704825107148,0.0,0.7142857142857142,High,Rural,0.2142857142857224,True,0.42350994054065105
H04768,Europe,Italy,Wind,0.9174201576109499,0.75,0.42857142857142855,Low,Rural,0.7142857142857224,True,0.44651723503810714
H00502,Africa,Ghana,Biomass,0.0063597400801880255,0.0,1.0,Middle,Rural,0.285714285714306,True,0.007703152775791259
H04067,Africa,Nigeria,Geothermal,0.7843011198672749,0.5,0.8571428571428572,High,Urban,0.285714285714306,True,0.03165035450848982
H00334,North America,USA,Solar,0.3078874602516245,0.0,0.2857142857142857,High,Urban,0.07142857142858361,True,0.6034408777916267
H04685,Africa,Egypt,Wind,0.8730747960735518,0.0,1.0,High,Rural,0.285714285714306,False,0.05792689156331094
H00487,South America,Colombia,Hydro,0.8030208765380894,0.75,1.0,High,Rural,0.9285714285714448,False,0.6931815859912958
H01963,South America,Argentina,Wind,0.40233651320337344,0.75,0.7142857142857142,Low,Rural,0.0,False,0.07652070860832433
H00394,Australia,Australia,Wind,0.699115166597539,0.5,0.5714285714285714,Middle,Urban,0.3571428571428612,False,0.15050775423469076
H04843,Europe,Germany,Geothermal,0.6585510853034702,0.75,0.0,Low,Rural,0.6428571428571388,True,0.32218385402831984
H04867,South America,Colombia,Solar,0.8713811696391539,0.75,0.7142857142857142,Low,Rural,0.6428571428571388,True,0.9333891828936884
H01756,Africa,Kenya,Solar,0.9077146412277063,0.25,0.0,Low,Rural,0.785714285714306,True,0.08072985840093175
H02516,Asia,Japan,Biomass,0.8205862021291304,0.25,1.0,Low,Urban,0.7142857142857224,False,0.6133099037616723
H03586,Asia,Japan,Hydro,0.21869210562698743,0.0,0.7142857142857142,High,Rural,0.285714285714306,True,0.03555301281134428
H04316,Australia,Australia,Biomass,0.0536015484584543,0.0,0.2857142857142857,Middle,Urban,0.3571428571428612,True,0.25579779734782704
H04967,Australia,New Zealand,Solar,0.23919535462463704,0.0,0.5714285714285714,High,Urban,0.285714285714306,False,0.7805316605708916
H02100,North America,USA,Biomass,0.12295036637633071,1.0,0.14285714285714285,High,Rural,0.285714285714306,True,0.35961668131014896
H03600,North America,Canada,Solar,0.9675791511129544,0.75,0.0,Low,Rural,0.6428571428571388,False,0.25295764287611616
H04122,Asia,Japan,Solar,0.8999101341075625,0.5,0.42857142857142855,Low,Urban,0.5,True,0.2717762203469484
H00030,Australia,New Zealand,Geothermal,0.8040992672473386,1.0,0.5714285714285714,High,Urban,0.4285714285714448,False,0.6176007846182139
H00066,Africa,Kenya,Solar,0.9799460804645376,0.75,0.0,High,Rural,0.0,True,0.29919699229684726
H00839,North America,Mexico,Solar,0.06039679247891609,0.5,0.14285714285714285,High,Rural,0.2142857142857224,False,0.4246133099037617
H03907,Australia,Australia,Biomass,0.7880685745886907,0.5,0.42857142857142855,Middle,Rural,0.07142857142858361,True,0.2956621237816964
H03774,Asia,Japan,Geothermal,0.3162588137702198,0.25,1.0,Low,Rural,0.285714285714306,True,0.7357634703009747
H04636,Australia,Australia,Geothermal,0.29668187474077146,0.5,0.7142857142857142,High,Urban,0.07142857142858361,True,0.30166935698085456
H03162,North America,USA,Solar,0.16285082261855383,0.0,0.2857142857142857,Low,Urban,0.7142857142857224,True,0.867289184936965
H02660,Africa,Kenya,Geothermal,0.5800705101617586,1.0,0.42857142857142855,Middle,Rural,0.7142857142857224,False,0.45771439079708226
H04616,Europe,France,Hydro,0.9423613991428177,1.0,0.0,Middle,Rural,0.07142857142858361,True,0.64095543613739
H04629,Europe,UK,Wind,0.31407438130789433,0.0,1.0,Low,Urban,0.3571428571428612,True,0.1861629308759527
H02452,Europe,France,Biomass,0.14308032628231715,1.0,0.14285714285714285,Low,Rural,0.1428571428571388,True,0.2545718313888151
H02847,Africa,Egypt,Wind,0.1874879026683257,1.0,0.14285714285714285,Middle,Urban,0.785714285714306,False,0.5387098751557999
H01145,Africa,Ghana,Wind,0.4209871422646205,0.0,0.0,Middle,Urban,0.07142857142858361,False,0.8130810567826569
H03079,North America,USA,Biomass,0.8937370385732061,0.75,0.8571428571428572,High,Rural,0.785714285714306,False,0.527941807482479
H01104,Australia,Australia,Solar,0.2738490253007051,1.0,1.0,High,Urban,0.5,True,0.8509225393841565
H00169,Asia,India,Biomass,0.7516659753905709,0.75,0.14285714285714285,Middle,Urban,0.785714285714306,False,0.034327046852332406
H01671,Europe,UK,Wind,0.3556200746578183,0.25,0.7142857142857142,High,Urban,0.3571428571428612,True,0.7893586154757771
H02571,Africa,South Africa,Solar,0.910424443522743,0.25,0.14285714285714285,Low,Urban,0.07142857142858361,True,0.7401156494554668
H02378,North America,USA,Solar,0.032171989492603345,0.5,0.8571428571428572,Low,Rural,0.1428571428571388,False,0.6403833186898511
H04396,Europe,France,Hydro,0.028798562145721004,0.25,0.7142857142857142,Low,Urban,0.0,False,0.48785272062279084
H04258,Asia,India,Geothermal,0.36139914281764135,0.75,0.0,Middle,Urban,0.5714285714285836,False,0.2646860505506631
H03863,North America,USA,Wind,0.12068298078252453,0.75,0.14285714285714285,Low,Rural,0.1428571428571388,False,0.45156412823603936
H00024,South America,Chile,Geothermal,0.346744089589382,0.75,0.14285714285714285,Low,Rural,0.285714285714306,True,0.6443064097586891
H02634,South America,Colombia,Biomass,0.6138877367620628,0.5,0.42857142857142855,Low,Urban,0.785714285714306,True,0.8631413334423083
H03341,Europe,Germany,Hydro,0.07456795244020463,0.75,0.0,Low,Rural,0.6428571428571388,True,0.3918187205001942
H02216,South America,Colombia,Wind,0.7302571547075902,0.5,0.14285714285714285,Middle,Rural,0.4285714285714448,True,0.22286017858237472
H03683,Asia,India,Solar,0.9828010507396655,0.75,0.14285714285714285,Middle,Rural,0.2142857142857224,False,0.13943319507161686
H04725,Australia,New Zealand,Solar,0.5976220102308862,0.0,0.7142857142857142,Middle,Rural,0.285714285714306,True,0.4653766780409065
H01908,South America,Peru,Geothermal,0.9933775750034565,0.75,0.8571428571428572,High,Urban,0.9285714285714448,True,0.5481702458061748
H00085,South America,Brazil,Geothermal,0.7028549702751279,0.75,0.7142857142857142,High,Urban,0.8571428571428612,True,0.2828507795100223
H00228,South America,Peru,Geothermal,0.14610811558136322,0.5,0.7142857142857142,High,Rural,0.07142857142858361,False,0.05010114219161848
H00297,Asia,India,Wind,0.20952578459836857,0.25,1.0,Middle,Urban,0.2142857142857224,False,0.8935452892258027
H01002,South America,Chile,Biomass,0.06285773537951056,0.0,0.8571428571428572,Middle,Rural,0.5714285714285836,False,0.6667211540426229
H02139,Asia,India,Solar,0.2969998617447808,0.75,0.2857142857142857,Middle,Urban,0.2142857142857224,False,0.6169060705747738
H00712,Africa,Ghana,Wind,0.7049080602792756,1.0,0.7142857142857142,Low,Rural,0.9285714285714448,False,0.868515150895977
H02802,Africa,Kenya,Hydro,0.21566431632794136,0.0,0.42857142857142855,Low,Rural,0.7142857142857224,True,0.872785598986535
H02528,Europe,France,Wind,0.6660376054196046,0.75,0.0,High,Urban,0.9285714285714448,False,0.772011197155759
H03753,Europe,Italy,Biomass,0.0848610535047698,0.0,1.0,Low,Urban,0.5714285714285836,True,0.8499621993829305
H03322,North America,Mexico,Geothermal,0.8745472141573344,0.25,0.0,Middle,Urban,0.0,False,0.8085654155002964
H03182,South America,Brazil,Wind,0.1658786119175999,0.25,0.2857142857142857,Low,Rural,0.285714285714306,True,0.042357123883860155
H04184,Asia,South Korea,Solar,0.8955896585096087,0.75,0.2857142857142857,Low,Urban,0.785714285714306,True,0.8774034040988129
H01616,North America,USA,Wind,0.32291580257154706,0.75,0.0,Low,Rural,0.6428571428571388,True,0.44173596779796087
H03025,South America,Peru,Geothermal,0.3941725425134799,0.25,0.42857142857142855,High,Rural,0.285714285714306,True,0.4086757524366074
H01414,South America,Peru,Solar,0.4874464261025854,0.0,0.0,High,Rural,0.4285714285714448,False,0.1723912466030527
H00764,Europe,Spain,Biomass,0.8886561592700124,0.5,0.7142857142857142,Low,Urban,0.3571428571428612,False,0.42044502564312136
H00656,Europe,Spain,Wind,0.518954790543343,0.25,0.14285714285714285,High,Urban,0.5714285714285836,False,0.8041110725158865
H04798,South America,Peru,Wind,0.7818954790543342,0.0,1.0,Low,Urban,0.1428571428571388,False,0.449357389509818
H03850,South America,Chile,Hydro,0.3164178072722245,1.0,0.14285714285714285,Low,Urban,0.285714285714306,True,0.7843117222778448
H04154,Asia,Indonesia,Hydro,0.7467786533941656,1.0,0.7142857142857142,Middle,Urban,0.7142857142857224,True,0.47401973805194014
H00469,North America,Mexico,Biomass,0.8893612608875985,0.25,1.0,High,Rural,0.2142857142857224,False,0.12594756952248629
H00158,North America,Canada,Geothermal,0.18090004147656574,1.0,0.7142857142857142,Middle,Rural,0.8571428571428612,True,0.5723830734966593
H01296,North America,Canada,Solar,0.7161343840729988,1.0,0.42857142857142855,Low,Urban,0.1428571428571388,False,0.6923438425859709
H00498,Africa,Egypt,Biomass,0.9173786810452094,0.75,0.5714285714285714,Middle,Urban,0.6428571428571388,False,0.3685253672789686
H04741,Asia,Japan,Solar,0.10012442969722109,0.0,0.0,Middle,Rural,0.2142857142857224,False,0.03822970515518686
H02941,North America,Mexico,Biomass,0.9049426240840591,0.0,0.2857142857142857,Middle,Rural,0.5714285714285836,True,0.1167936903618643
H03457,Europe,Spain,Wind,0.5113161896861607,1.0,0.8571428571428572,Middle,Rural,0.3571428571428612,True,0.9346968799166344
H00374,South America,Brazil,Biomass,0.5067675929766349,0.5,0.14285714285714285,Low,Urban,0.07142857142858361,True,0.7419750311599682
H00080,Asia,Indonesia,Geothermal,0.7939444214019079,0.0,0.2857142857142857,Middle,Urban,0.2142857142857224,True,0.8906234036901577
H01554,Europe,UK,Solar,0.3920364993778515,0.5,0.14285714285714285,High,Rural,0.07142857142858361,False,0.10091743119266058
H01670,Africa,Nigeria,Biomass,0.004168394856905851,0.25,0.8571428571428572,Low,Rural,0.6428571428571388,True,0.6875421425798411
H02132,South America,Peru,Solar,0.20631135075349094,0.75,1.0,Middle,Rural,0.5714285714285836,False,0.5750189003085348
H04440,North America,USA,Biomass,0.05270288953407991,0.25,0.5714285714285714,Low,Urban,0.3571428571428612,False,0.3633967430171023
H00466,Europe,Italy,Hydro,0.9192866030692658,0.75,0.8571428571428572,Low,Rural,0.8571428571428612,True,0.9543123352608245
H00249,North America,USA,Wind,0.7588483340246094,1.0,0.8571428571428572,High,Urban,0.07142857142858361,True,0.44880570482826265
H00932,Africa,Ghana,Biomass,0.15544034287294345,0.25,0.2857142857142857,Middle,Urban,0.0,False,0.6630023906336201
H01336,South America,Argentina,Biomass,0.41941794552744366,1.0,1.0,High,Rural,0.2142857142857224,True,0.3355060174495822
H04525,South America,Chile,Wind,0.012601963224111709,0.25,0.8571428571428572,High,Urban,0.785714285714306,False,0.43413497885208724
H01339,South America,Colombia,Hydro,0.24003179870040092,1.0,0.5714285714285714,Low,Urban,0.8571428571428612,True,0.31548190678572163
H01407,Europe,France,Geothermal,0.9359256186921057,0.0,0.7142857142857142,High,Rural,0.1428571428571388,True,0.4697492899613821
H01091,Asia,Indonesia,Hydro,0.04844462878473661,0.5,0.7142857142857142,High,Rural,0.0,True,0.3260660795651908
H04210,Australia,Australia,Biomass,0.43909857597124297,0.75,0.42857142857142855,Middle,Urban,0.785714285714306,True,0.7362947222165465
H00743,Australia,Australia,Wind,0.025314530623531034,1.0,0.2857142857142857,Middle,Urban,0.9285714285714448,True,0.5818230113810507
H02324,Asia,China,Wind,0.3725770772846675,0.25,0.5714285714285714,Middle,Rural,0.5,True,0.8990825688073396
H03602,Australia,New Zealand,Wind,0.466583713535186,0.5,0.8571428571428572,High,Rural,0.3571428571428612,False,0.34747961831593144
H02124,Australia,Australia,Wind,0.1914281764136596,0.25,0.5714285714285714,Middle,Urban,0.3571428571428612,False,0.5126376657608142
H02095,North America,Canada,Hydro,0.16454444905295174,0.0,1.0,High,Rural,0.5,True,0.4844608814695246
H00241,Africa,Ghana,Hydro,0.3377851513894649,0.75,0.2857142857142857,High,Urban,0.785714285714306,False,0.7870497129196381
H02352,North America,Mexico,Solar,0.33775058758468135,1.0,0.5714285714285714,Middle,Urban,0.0,True,0.4671543286814737
H01371,Asia,India,Wind,0.8477533526890639,0.5,0.0,Low,Rural,0.285714285714306,True,0.8115690320998755
H01058,Asia,South Korea,Solar,0.6068712843909857,0.0,0.8571428571428572,Middle,Rural,0.5,False,0.49794650701865517
H04817,Africa,Egypt,Solar,0.22111848472279827,0.25,0.0,Middle,Rural,0.5,True,0.9449541284403671
H00200,Asia,Indonesia,Hydro,0.9091594082676622,0.5,0.7142857142857142,Low,Urban,0.5,True,0.12827690484460882
H02281,North America,USA,Solar,0.36121249827180973,0.0,0.8571428571428572,High,Urban,0.6428571428571388,False,0.3980507141251712
H04750,North America,USA,Hydro,0.2995783215816397,0.5,1.0,Low,Rural,0.2142857142857224,False,0.2229623424122924
H02221,Europe,UK,Solar,0.4367274989630858,0.0,0.2857142857142857,Middle,Rural,0.4285714285714448,False,0.07664330520422552
H04772,Africa,Ghana,Biomass,0.4110673302917185,0.0,0.2857142857142857,High,Urban,0.1428571428571388,False,0.45142109887415466
H02820,Europe,Spain,Biomass,0.8666528411447533,0.75,0.7142857142857142,High,Rural,0.285714285714306,True,0.4165628001062504
H03151,South America,Brazil,Hydro,0.30425134798838654,0.5,0.5714285714285714,Low,Rural,0.785714285714306,True,0.12335260824257782
H04257,Africa,South Africa,Wind,0.9948016037605419,0.0,0.5714285714285714,Middle,Urban,0.5,False,0.9801597842299914
H03108,North America,Canada,Biomass,0.39334301119867277,0.5,0.8571428571428572,High,Urban,0.1428571428571388,False,0.19261968492674855
H01974,Europe,Spain,Biomass,0.2616065256463431,0.25,0.8571428571428572,Middle,Urban,0.4285714285714448,False,0.22492388794671136
H01376,Australia,New Zealand,Solar,0.17817641365961567,0.0,0.8571428571428572,High,Urban,0.07142857142858361,True,0.6687235651090089
H03969,Australia,New Zealand,Geothermal,0.42463016728881514,0.0,0.14285714285714285,Low,Rural,0.7142857142857224,True,0.9955252242496069
H04063,South America,Brazil,Solar,0.7207935849578322,0.5,0.14285714285714285,Middle,Rural,0.4285714285714448,False,0.5548108947508225
H04446,Europe,Spain,Hydro,0.3061385317295728,0.5,0.5714285714285714,High,Urban,0.0,True,0.6353364254919189
H03558,Asia,Japan,Biomass,0.6449398589796765,0.75,0.42857142857142855,High,Rural,0.07142857142858361,False,0.09995709119143462
H00965,South America,Argentina,Biomass,0.9721830499101339,0.5,0.7142857142857142,High,Rural,0.7142857142857224,False,0.4755113299687379
H00180,North America,USA,Geothermal,0.017102170606940414,0.5,0.5714285714285714,Middle,Rural,0.0,True,0.5763265973314808
H03699,South America,Brazil,Hydro,0.8695354624637079,0.75,0.8571428571428572,High,Rural,0.2142857142857224,False,0.057702131137492084
H03822,Asia,South Korea,Wind,0.9878404534771187,0.25,0.14285714285714285,Low,Urban,0.07142857142858361,False,0.9263398786293702
H04879,Australia,New Zealand,Hydro,0.17615788746025163,0.25,0.5714285714285714,Middle,Rural,0.1428571428571388,False,0.28462843015058953
H03900,Africa,Ghana,Solar,0.5725286879579704,0.25,0.0,High,Rural,0.285714285714306,True,0.7094052021822195
H04488,South America,Brazil,Biomass,0.3813770219825799,0.0,0.5714285714285714,Low,Rural,0.2142857142857224,True,0.9201691833023438
H03239,Africa,Ghana,Biomass,0.26309968201299594,1.0,0.2857142857142857,High,Urban,0.6428571428571388,True,0.6736069961790728
H02975,Asia,South Korea,Wind,0.09993087239043273,0.5,0.2857142857142857,High,Rural,0.4285714285714448,False,0.2503013832982571
H03581,North America,Mexico,Biomass,0.07359325314530622,0.25,0.42857142857142855,Low,Rural,0.5,True,0.6352955599599518
H02888,Asia,China,Geothermal,0.9725978155675378,0.0,0.0,Middle,Urban,0.6428571428571388,True,0.8413804376698475
H02576,Asia,Japan,Geothermal,0.2919051569196737,0.0,0.5714285714285714,High,Rural,0.3571428571428612,False,0.18853313173004232
H01420,Australia,Australia,Geothermal,0.6149453891884419,0.25,0.8571428571428572,Middle,Rural,0.285714285714306,False,0.6387486974111686
H03908,Australia,Australia,Biomass,0.9516728881515277,0.5,1.0,Middle,Rural,0.0,True,0.14282503422488302
H04674,Asia,Japan,Biomass,0.1713396930734135,0.5,0.7142857142857142,Middle,Rural,0.4285714285714448,False,0.2003024049365563
H04903,South America,Colombia,Biomass,0.37990460389879716,0.5,0.0,Low,Urban,0.1428571428571388,True,0.017122657894199145
H01861,Europe,Spain,Biomass,0.7249274160099545,0.25,0.7142857142857142,Middle,Urban,0.285714285714306,False,0.1990151406795938
H00009,North America,Canada,Solar,0.32733305682289504,0.25,0.0,Low,Urban,0.07142857142858361,False,0.313765554443105
H02895,North America,Canada,Wind,0.10734135213604314,0.0,0.5714285714285714,High,Rural,0.4285714285714448,False,0.8326965121268467
H02848,South America,Argentina,Biomass,0.09523019493985897,0.25,0.5714285714285714,Middle,Urban,0.5,False,0.6646778774442698
H03665,Europe,Spain,Biomass,0.4826282317157472,0.5,0.42857142857142855,High,Rural,0.6428571428571388,True,0.7208884166649641
H00145,Australia,New Zealand,Hydro,0.4898866307203097,0.0,0.42857142857142855,Low,Urban,0.0,True,0.32761896977993915
H02105,Asia,South Korea,Geothermal,0.17259781556753767,0.0,0.42857142857142855,Low,Rural,0.3571428571428612,False,8.173106393412691e-05
H03144,Africa,Egypt,Geothermal,0.9859463569749759,0.0,0.42857142857142855,Middle,Rural,0.3571428571428612,True,0.011810138738481031
H00842,Europe,France,Wind,0.741165491497304,1.0,0.14285714285714285,Low,Urban,0.7142857142857224,True,0.1939478147156781
H01129,Europe,Spain,Geothermal,0.878846951472418,0.75,0.42857142857142855,Middle,Rural,0.5,True,0.78897039292209
H00152,South America,Colombia,Wind,0.8961565049080602,0.5,0.7142857142857142,Middle,Urban,0.285714285714306,False,0.49594409595226907
H03592,South America,Argentina,Wind,0.797449191206968,0.0,0.5714285714285714,Low,Urban,0.2142857142857224,True,0.8500439304468647
H01053,Asia,India,Solar,0.44327388358910547,0.25,0.14285714285714285,Low,Urban,0.5714285714285836,False,0.8612410862058398
H01591,Africa,Egypt,Wind,0.7877851513894649,0.0,0.14285714285714285,High,Rural,0.0,True,0.7467562984001145
H03009,South America,Peru,Hydro,0.6429351583022259,0.25,0.0,High,Rural,0.285714285714306,True,0.6913017715208108
H02030,North America,Canada,Wind,0.27102861883036083,0.75,0.8571428571428572,Low,Rural,0.7142857142857224,False,0.8452626632067185
H03419,South America,Colombia,Geothermal,0.4959076455136181,0.25,0.7142857142857142,Middle,Urban,0.285714285714306,True,0.7711121554524837
H01808,North America,Canada,Hydro,0.0640812940688511,0.5,0.42857142857142855,Low,Urban,0.8571428571428612,False,0.5298011891869803
H02697,North America,Canada,Biomass,0.9602032351721277,0.25,0.42857142857142855,Low,Rural,0.785714285714306,False,0.7928321856929773
H03040,South America,Peru,Solar,0.03401769666804921,0.5,0.2857142857142857,Middle,Rural,0.5714285714285836,False,0.7522731452156679
H00473,South America,Argentina,Wind,0.8262477533526891,0.75,0.8571428571428572,Low,Urban,0.285714285714306,True,0.4755113299687379
H03290,Africa,Ghana,Hydro,0.2059657127056546,0.5,0.8571428571428572,High,Urban,0.5,True,0.8068490631576798
H04075,North America,USA,Wind,0.2984861053504769,0.5,0.0,High,Urban,0.4285714285714448,False,0.2632148913998488
H03497,Africa,Ghana,Wind,0.797449191206968,0.5,0.5714285714285714,Low,Rural,0.5714285714285836,True,0.6113074926952863
H00280,Australia,Australia,Solar,0.07628922991842942,0.25,1.0,High,Rural,0.285714285714306,False,0.3572260476900759
H01742,Asia,China,Hydro,0.069030830913867,0.25,0.5714285714285714,Middle,Rural,0.0,False,0.746776731166098
H04625,Africa,Ghana,Solar,0.4189133139776027,0.0,0.7142857142857142,Low,Urban,0.0,True,0.9319588892748412
H02887,North America,Mexico,Solar,0.5584888704548596,0.5,0.7142857142857142,Middle,Rural,0.0,False,0.9816922416787561
H01942,North America,Canada,Geothermal,0.8554472556339002,0.0,0.2857142857142857,Middle,Rural,0.3571428571428612,True,0.23289266668028857
H00101,North America,Canada,Hydro,0.32024056408129403,0.25,0.14285714285714285,High,Rural,0.285714285714306,False,0.36971046770601346
H02805,Australia,Australia,Hydro,0.7526475874464261,0.0,0.0,High,Urban,0.1428571428571388,False,0.13849328783637443
H03571,Asia,Japan,Solar,0.599191206968063,0.5,0.2857142857142857,Low,Rural,0.0,True,0.7368464068981019
H03685,Asia,Indonesia,Hydro,0.786976358357528,0.0,0.7142857142857142,Low,Urban,0.285714285714306,False,0.5129850227825342
H03662,North America,Canada,Hydro,0.792174754596986,0.5,0.2857142857142857,Middle,Urban,0.285714285714306,False,0.31497108763613335
H00531,Asia,Japan,Solar,0.6502142955896585,0.75,0.14285714285714285,High,Rural,0.3571428571428612,False,0.9672258433624161
H01887,Europe,Italy,Biomass,0.8201299599059865,1.0,0.5714285714285714,Middle,Urban,0.1428571428571388,False,0.72219611368791
H00682,Australia,Australia,Wind,0.19305958799944695,1.0,0.5714285714285714,Middle,Urban,0.5714285714285836,True,0.5915898735211786
H03795,North America,USA,Solar,0.7293377575003456,0.5,0.8571428571428572,Middle,Urban,0.6428571428571388,False,0.7681494043848717
H03945,North America,Canada,Wind,0.13637494815429285,0.25,0.0,High,Rural,0.3571428571428612,False,0.07253631924153575
H04667,Australia,New Zealand,Hydro,0.25031107424305266,0.5,0.0,High,Urban,0.07142857142858361,False,0.9993870170204942
H02019,North America,Mexico,Solar,0.6664661965989216,0.5,0.0,High,Rural,0.8571428571428612,False,0.35248564598189663
H01097,Australia,Australia,Wind,0.3919950228121111,1.0,0.14285714285714285,Middle,Rural,0.3571428571428612,False,0.9047220122187941
H00830,Europe,Germany,Wind,0.5249550670537813,0.0,0.7142857142857142,Low,Urban,0.07142857142858361,True,0.49232749637318407
H02806,South America,Colombia,Hydro,0.3403428729434536,0.25,0.7142857142857142,Middle,Rural,0.5,True,0.03749412557977974
H03830,South America,Peru,Solar,0.9037467164385455,0.75,0.8571428571428572,Middle,Urban,0.2142857142857224,True,0.34995198299993874
H04382,North America,Canada,Biomass,0.24334301119867274,0.5,0.7142857142857142,Middle,Urban,0.785714285714306,False,0.7820641180196565
H03892,Asia,Indonesia,Biomass,0.556864371630029,0.0,0.5714285714285714,Middle,Urban,0.5,True,0.15126376657608143
H00765,Australia,Australia,Hydro,0.8578598092077976,0.5,0.42857142857142855,Low,Rural,0.7142857142857224,True,0.2130115853783127
H02768,South America,Colombia,Solar,0.8674685469376469,0.25,0.42857142857142855,High,Urban,0.0,True,0.4122106209517583
H04329,Africa,South Africa,Wind,0.6502626849163555,0.5,0.5714285714285714,Low,Rural,0.7142857142857224,True,0.8254837457346602
H03296,North America,Mexico,Biomass,0.6123047145029725,0.5,1.0,High,Rural,0.8571428571428612,True,0.24723646840072738
H02195,North America,Mexico,Biomass,0.3835199778791649,0.75,0.5714285714285714,Low,Rural,0.1428571428571388,True,0.037575856643713865
H02358,Australia,New Zealand,Solar,0.19765657403566989,1.0,0.42857142857142855,High,Urban,0.4285714285714448,False,0.6405876463496865
H03426,Africa,Ghana,Biomass,0.4138946495230195,0.5,0.0,Low,Urban,0.1428571428571388,True,0.7326781226374616
H03980,Europe,Germany,Biomass,0.9253905709940551,1.0,1.0,High,Urban,0.7142857142857224,False,0.2671788480006539
H00912,North America,Canada,Solar,0.2183879441448915,1.0,0.8571428571428572,Middle,Rural,0.8571428571428612,False,0.13367115506426105
H03146,Australia,Australia,Wind,0.9763099682012996,0.0,0.7142857142857142,Middle,Urban,0.5714285714285836,True,0.9917860280746207
H01000,Australia,Australia,Hydro,0.5348541407438131,1.0,0.14285714285714285,Middle,Rural,0.5,False,0.25898530884125787
H03654,Australia,Australia,Hydro,0.5323378957555648,0.75,0.14285714285714285,High,Urban,0.4285714285714448,False,0.6845998242782126
H02484,Asia,India,Geothermal,0.4034425549564496,0.75,0.5714285714285714,High,Rural,0.8571428571428612,True,0.1705114321325678
H04077,Europe,Spain,Wind,0.7798631273330568,0.5,0.5714285714285714,Low,Urban,0.3571428571428612,True,0.5498661653828079
H02371,Africa,Kenya,Wind,0.2668049218858012,0.5,0.14285714285714285,Low,Rural,0.285714285714306,True,0.0501828732555526
H04839,Africa,Nigeria,Hydro,0.44054334301119863,1.0,0.2857142857142857,Middle,Urban,0.4285714285714448,False,0.06697860689401525
H00034,Asia,Japan,Biomass,0.12222452647587446,0.5,0.14285714285714285,High,Urban,0.0,False,0.5611450522057172
H03790,South America,Chile,Solar,0.10734135213604314,0.25,0.5714285714285714,High,Urban,0.785714285714306,False,0.2542040416011116
